case,origin,phase,order,frequency_hz,sequence,Iload_rms,Iload_angle_deg,Iload_real,Iload_imag,Iload_theory_error_pct,Isystem_rms,Isystem_angle_deg,Isystem_real,Isystem_imag,Isystem_theory_error_pct,Ifilter_rms,Ifilter_angle_deg,Ifilter_real,Ifilter_imag,Ifilter_theory_error_pct,Ilinear_rms,Ilinear_angle_deg,Ilinear_real,Ilinear_imag,Ilinear_theory_error_pct,Vpcc_rms,Vpcc_angle_deg,Vpcc_real,Vpcc_imag,Vpcc_theory_error_pct,filter_magnitude_pct,system_magnitude_pct,filter_projection_pct,system_projection_pct,linear_projection_pct,kcl_error_a,kcl_error_pct,kcl_real_a,kcl_imag_a
detuned_285hz,PSCAD_EMTDC,B,9,540.0,zero,1.2502896216392165e-10,,-2.8548049120771868e-11,1.217261281368357e-10,,2.740366360087667e-10,,-2.409174990083723e-10,1.3059416735272754e-10,,2.1253987488140356e-10,,2.1235500503698057e-10,-8.862857910778172e-12,,0.0,,0.0,0.0,,1.1515708556883472e-10,,-1.1011246823844356e-10,-3.371051312492412e-11,,,,,,,1.5345997266785984e-14,,1.4444850619901248e-14,-5.181305113669853e-15
detuned_285hz,PSCAD_EMTDC,B,10,600.0,positive,1.0839908779278921e-10,,-3.335504419227812e-11,1.0313972688174038e-10,,2.381085903375212e-10,,-2.1236065736983182e-10,1.0769703800000444e-10,,1.7906736938614415e-10,,1.7900828233473346e-10,-4.599742866959987e-12,,0.0,,0.0,0.0,,9.619878345408673e-11,,-9.106536260365895e-11,-3.100492980012024e-11,,,,,,,4.251561710058929e-14,,-2.6691571797576176e-15,4.2431748695919525e-14
detuned_285hz,PSCAD_EMTDC,B,11,660.0,negative,9.000000000085063,110.0000000757898,-3.0781813011471826,8.457233583081347,1.322815153236742e-07,7.134837630975786,110.16022280192,-2.4589973424071596,6.697704090986903,0.0013629521430802754,1.8652969759025517,109.38713067193301,-0.619183958740033,1.7595294920944706,0.005213017679483684,0.0,,0.0,0.0,,5.920063108268632,-161.2209640943368,-5.604921047949117,-1.905782582599662,0.015690330965342343,20.725521954276914,79.27597367675946,20.72433628939502,79.27566371060529,0.0,2.8457249041605284e-14,3.1619165601484805e-13,9.992007221626409e-15,-2.6645352591003757e-14
detuned_285hz,PSCAD_EMTDC,B,12,720.0,zero,9.800819026935543e-12,,-5.927413050022987e-12,7.805243630608782e-12,,1.5098264659720175e-10,,-1.494012058505794e-10,2.179539547446469e-11,,1.4417034699634069e-10,,1.4349043578061845e-10,-1.398512754798812e-11,,0.0,,0.0,0.0,,3.910937478320788e-10,,-2.769241153448756e-10,2.761654466688396e-10,,,,,,,1.7384830580504453e-14,,-1.6642980062050018e-14,-5.024295867785697e-15
detuned_285hz,PSCAD_EMTDC,B,13,780.0,positive,6.999999999983257,-90.0000000037465,-4.5772088999929574e-10,-6.999999999983257,6.5432491350802205e-09,5.620559429327249,-89.86488486788585,0.013254413020101368,-5.6205438010156055,0.0012172834814065873,1.3795198745748347,-90.55050575988668,-0.01325441347780373,-1.3794561989676684,0.004959255639205648,0.0,,0.0,0.0,,5.511392009812332,-1.0335793280094703,5.510495279410635,-0.09941660533497731,0.02123163599007653,19.707426779687633,80.29370613343848,19.70651712816906,80.29348287183117,-0.0,2.5061666289764112e-14,3.5802380414034365e-13,-1.8528581446908277e-14,1.687538997430238e-14
detuned_285hz,PSCAD_EMTDC,B,14,840.0,negative,1.7829491073416714e-11,,-1.1017024764092312e-11,1.4018413508112216e-11,,1.29847992735034e-10,,-1.2818548851186076e-10,2.0711874668727017e-11,,1.17361723790334e-10,,1.1717176094193168e-10,-6.674777060356464e-12,,0.0,,0.0,0.0,,4.3808890879284636e-11,,-4.336218548694502e-11,-6.240175467792795e-12,,,,,,,1.8972798734337435e-14,,-3.2971941632360805e-15,-1.868410025833725e-14
detuned_285hz,PSCAD_EMTDC,B,15,900.0,zero,1.7223035604426147e-11,,-1.0857503370290041e-11,1.336965130418408e-11,,1.1993444596511266e-10,,-1.1855579744426141e-10,1.813268378684718e-11,,1.0781647206293867e-10,,1.0771336696157475e-10,-4.714045597952166e-12,,0.0,,0.0,0.0,,4.8227062144623484e-11,,-4.263617473404964e-11,-2.2538991262897327e-11,,,,,,,5.1253359054665426e-14,,-1.507288760337971e-14,-4.8986884710933976e-14
detuned_285hz,PSCAD_EMTDC,B,16,960.0,positive,1.6181203516734396e-11,,-1.061068483578495e-11,1.2216575402526717e-11,,1.114870053286857e-10,,-1.1040638954670915e-10,1.548487986452286e-11,,9.982779586496408e-11,,9.977372341650263e-11,-3.2852614605499307e-12,,0.0,,0.0,0.0,,4.040390455887677e-11,,-4.035263226213996e-11,-2.0348398264541724e-12,,,,,,,2.776179216838611e-14,,2.1981294421565253e-14,1.6956998553786826e-14
detuned_285hz,PSCAD_EMTDC,B,17,1020.0,negative,1.4969515813067663e-11,,-1.0339686877416131e-11,1.0824845447149418e-11,,1.0401715311108989e-10,,-1.0319265862375376e-10,1.3070705700050689e-11,,9.295811331736958e-11,,9.293251655552569e-11,-2.1813294528493687e-12,,0.0,,0.0,0.0,,3.649597578621167e-11,,-3.5781779096419756e-11,-7.184743090936954e-12,,,,,,,1.0242851567851428e-13,,-7.954480918806075e-14,-6.453080005190274e-14
detuned_285hz,PSCAD_EMTDC,B,18,1080.0,zero,1.3618575226321589e-11,,-9.747133983508875e-12,9.510992077722834e-12,,9.753528995907695e-11,,-9.692117943756596e-11,1.0927843512439073e-11,,8.718087913794719e-11,,8.716964919517277e-11,-1.3992663991789801e-12,,0.0,,0.0,0.0,,3.620536746752457e-11,,-3.503943938195407e-11,-9.114072704167577e-12,,,,,,,1.8126239737588363e-14,,4.396258884310466e-15,-1.7585035537258625e-14
